Data Source1,F11,Latitude,Longitude
FAA,6081,32.720211111,-117.097372222
FAA,6080,33.379472222,-117.559777778
FAA,6079,34.286430556,-119.170652778
FAA,6078,34.104747222,-117.351691667
FAA,6077,34.103088889,-117.271841667
FAA,6076,35.956388889,-120.869444444
FAA,6075,38.19075,-120.669166667
FAA,6074,36.697486111,-121.634527778
FAA,6073,38.554870278,-121.455436111
FAA,6072,38.547666667,-121.377183333
FAA,6071,38.469830556,-121.420713889
FAA,6070,38.598105556,-121.488230556
FAA,6069,38.462666667,-122.414666667
FAA,6068,38.766997222,-121.248097222
FAA,6067,34.050030556,-118.081094444
FAA,6066,34.052072222,-118.080622222
FAA,6065,33.741044444,-117.158555556
FAA,6064,33.983,-117.376130556
FAA,6063,33.977416667,-117.381694444
FAA,6062,34.008055556,-117.343797222
FAA,6061,33.98065,-117.37575
FAA,6060,35.614638889,-117.668222222
FAA,6059,35.640361111,-117.672166667
FAA,6058,40.598280556,-122.332288889
FAA,6057,40.585555556,-122.387777778
FAA,6056,40.572222222,-122.396666667
FAA,6055,33.612666667,-117.591347222
FAA,6054,33.764083333,-116.404916667
FAA,6053,39.973388889,-120.939555556
FAA,6052,39.94025,-120.962
FAA,6051,32.996055556,-117.055527778
FAA,6050,34.051872222,-117.792002778
FAA,6049,37.708262778,-121.892735278
FAA,6048,38.764444444,-120.548222222
FAA,6047,32.715833333,-116.45
FAA,6046,32.727373611,-116.459741667
FAA,6045,34.173611111,-118.171111111
FAA,6044,34.205688889,-118.173708333
FAA,6043,34.133646667,-118.1536825
FAA,6042,37.435158333,-122.174358333
FAA,6041,34.582269444,-118.145125
FAA,6040,33.838444444,-116.543888889
FAA,6039,33.785555556,-116.379055556
FAA,6038,34.258544444,-118.407072222
FAA,6037,34.216608333,-119.157325
FAA,6036,39.507430556,-121.541572222
FAA,6035,33.788569444,-117.890438889
FAA,6034,33.828472222,-117.790583333
FAA,6033,33.765533333,-117.744125
FAA,6032,33.781455556,-117.865361111
FAA,6031,34.407522222,-119.169061111
FAA,6030,33.185266667,-117.291202778
FAA,6029,33.211583333,-117.354166667
FAA,6028,37.836216667,-122.266736111
FAA,6027,33.914527778,-118.071666667
FAA,6026,33.915138889,-118.069777778
FAA,6025,33.623147222,-117.880227778
FAA,6024,33.625166667,-117.930777778
FAA,6023,34.439552778,-118.579238889
FAA,6022,34.157694444,-118.91775
FAA,6021,38.323927778,-122.297125
FAA,6020,33.557747222,-117.183369444
FAA,6019,33.614694444,-117.169952778
FAA,6018,33.913027778,-117.1965
FAA,6017,34.281805556,-118.904525
FAA,6016,33.5608,-117.666152778
FAA,6015,37.340777778,-120.466694444
FAA,6014,33.984455833,-118.450078611
FAA,6013,34.037494444,-118.689377778
FAA,6012,34.0452,-118.695013889
FAA,6011,34.061761111,-118.647138889
FAA,6010,34.042138889,-118.853438889
FAA,6009,36.883241667,-119.801580556
FAA,6008,33.92985,-118.202652778
FAA,6007,37.064535,-120.858965
FAA,6006,34.130780556,-118.490522222
FAA,6005,34.04725,-118.342888889
FAA,6004,34.047787222,-118.445079722
FAA,6003,34.033102778,-118.451288889
FAA,6002,34.183277778,-118.440683333
FAA,6001,34.052972222,-118.241633333
FAA,6000,34.061611111,-118.201586111
FAA,5999,34.059169444,-118.44425
FAA,5998,34.061933333,-118.351894444
FAA,5997,34.062625,-118.432488889
FAA,5996,34.052897222,-118.255907222
FAA,5995,34.077661111,-118.261191667
FAA,5994,34.063780556,-118.272605556
FAA,5993,34.066736111,-118.446383333
FAA,5992,33.970083333,-118.277605556
FAA,5991,34.096422222,-118.290330556
FAA,5990,34.334,-118.397194444
FAA,5989,34.061955278,-118.291186389
FAA,5988,34.036375,-118.443830556
FAA,5987,34.220052778,-118.532613889
FAA,5986,34.054683333,-118.236144444
FAA,5985,34.059738889,-118.211788889
FAA,5984,33.928611111,-118.298888889
FAA,5983,34.044025,-118.247325
FAA,5982,34.061361111,-118.228055556
FAA,5981,34.049419444,-118.259458333
FAA,5980,34.054388889,-118.229527778
FAA,5979,34.046558333,-118.261966667
FAA,5978,33.966166667,-118.42475
FAA,5977,34.050658333,-118.242488889
FAA,5976,34.054847222,-118.264972222
FAA,5975,34.050963889,-118.265633333
FAA,5974,34.126788889,-118.406488889
FAA,5973,34.052886111,-118.23885
FAA,5972,34.256875,-118.531441667
FAA,5971,34.292361111,-118.474725
FAA,5970,34.058086111,-118.249475
FAA,5969,34.051469444,-118.25705
FAA,5968,34.047719444,-118.254136111
FAA,5967,34.097291667,-118.288633333
FAA,5966,34.097333333,-118.290902778
FAA,5965,34.045619444,-118.258658333
FAA,5964,34.061058333,-118.417391667
FAA,5963,34.076322222,-118.381466667
FAA,5962,34.051416667,-118.242880556
FAA,5961,34.040269444,-118.255980556
FAA,5960,34.049327778,-118.253669444
FAA,5959,34.073822222,-118.377619444
FAA,5958,34.061422222,-118.251586111
FAA,5957,34.103469444,-118.279363889
FAA,5956,34.039497222,-118.261833333
FAA,5955,33.767841667,-118.199772222
FAA,5954,33.780577778,-118.185944444
FAA,5953,33.749122222,-118.190144444
FAA,5952,33.76474,-118.199512778
FAA,5951,33.808694444,-118.186611111
FAA,5950,33.807416667,-118.145738889
FAA,5949,38.139888889,-120.094555556
FAA,5948,34.050161111,-117.264186111
FAA,5947,38.122416667,-121.286719444
FAA,5946,37.699055556,-121.70975
FAA,5945,34.700288889,-118.138086111
FAA,5944,34.647977778,-118.145194444
FAA,5943,33.851791667,-118.132769444
FAA,5942,39.105063889,-122.90665
FAA,5941,34.265488889,-117.167747222
FAA,5940,34.235213889,-117.154788889
FAA,5939,33.608519444,-117.709208333
FAA,5938,32.779452778,-117.006941667
FAA,5937,32.877638889,-117.226555556
FAA,5936,32.886280556,-117.225494444
FAA,5935,34.197227222,-118.173961111
FAA,5934,36.205525611,-121.132548722
FAA,5933,34.134155556,-116.273905556
FAA,5932,34.131291667,-116.275802778
FAA,5931,39.462308333,-120.566213889
FAA,5930,38.351013889,-120.763972222
FAA,5929,33.670427778,-117.857733333
FAA,5928,33.655263889,-117.705852778
FAA,5927,33.683611111,-117.853333333
FAA,5926,33.685905556,-117.854375
FAA,5925,33.677897222,-117.836755556
FAA,5924,33.705844444,-116.236752778
FAA,5923,33.662324722,-118.044505833
FAA,5922,33.683833333,-118.031777778
FAA,5921,33.695227778,-118.001619444
FAA,5920,33.661686111,-118.062006667
FAA,5919,33.678075,-118.000391667
FAA,5918,33.583383333,-118.128763889
FAA,5917,33.582694444,-118.129
FAA,5916,36.834777778,-121.3865
FAA,5915,34.368238889,-117.370072222
FAA,5914,36.299869444,-119.594852778
FAA,5913,36.329777778,-119.659555556
FAA,5912,36.323277778,-119.667222222
FAA,5911,38.770838889,-123.529452778
FAA,5910,40.141277778,-120.937194444
FAA,5909,39.227505556,-121.047605556
FAA,5908,39.200333333,-121.061305556
FAA,5907,34.430272222,-119.912083333
FAA,5906,34.133466667,-117.870697222
FAA,5905,34.204136111,-118.217302778
FAA,5904,34.155625,-118.258611111
FAA,5903,34.151691667,-118.230572222
FAA,5902,34.158369444,-118.285819444
FAA,5901,34.155377778,-118.257
FAA,5900,34.157294444,-118.288716667
FAA,5899,34.157191667,-118.254611111
FAA,5898,37.0356,-121.571111111
FAA,5897,36.743686111,-119.785272222
FAA,5896,37.557472222,-121.978138889
FAA,5895,37.548016667,-121.979486111
FAA,5894,33.713958333,-117.935733333
FAA,5893,35.993541,-121.236662472
FAA,5892,39.4319,-123.799616667
FAA,5891,34.072544444,-117.432525
FAA,5890,34.101641667,-117.433683333
FAA,5889,38.670861111,-121.142838889
FAA,5888,34.380166667,-118.868480556
FAA,5887,33.122372222,-117.121816667
FAA,5886,33.124527778,-117.075625
FAA,5885,33.037083333,-117.285083333
FAA,5884,34.389722222,-119.905972222
FAA,5883,33.930433333,-118.382541667
FAA,5882,33.929869444,-118.385008333
FAA,5881,33.914469444,-118.427219444
FAA,5880,33.916888889,-118.394888889
FAA,5879,33.930375,-118.396894444
FAA,5878,34.070147222,-118.071875
FAA,5877,32.779861111,-115.568611111
FAA,5876,41.330444444,-120.097444444
FAA,5875,38.695222222,-120.826055556
FAA,5874,33.921638889,-116.453469444
FAA,5873,33.939919444,-116.574861111
FAA,5872,35.791416667,-119.231586111
FAA,5871,33.688491667,-117.877952778
FAA,5870,33.675027778,-117.873166667
FAA,5869,33.692944444,-117.916902778
FAA,5868,33.662886111,-117.903941667
FAA,5867,33.671691667,-117.874761111
FAA,5866,32.678297222,-117.155572222
FAA,5865,38.045141667,-122.007288889
FAA,5864,39.241597222,-121.909516667
FAA,5863,39.341311111,-121.950933333
FAA,5862,34.074786111,-117.349361111
FAA,5861,36.824027778,-119.667583333
FAA,5860,38.934569444,-122.619377778
FAA,5859,34.020511111,-117.927388889
FAA,5858,34.055527778,-117.992638889
FAA,5857,34.0245,-117.958111111
FAA,5856,34.027422222,-117.966744444
FAA,5855,34.024569444,-117.9593
FAA,5854,33.987569444,-118.161477778
FAA,5853,39.741944444,-121.850277778
FAA,5852,40.288495278,-121.243298333
FAA,5851,34.238622222,-118.565919444
FAA,5850,34.238830556,-118.569502778
FAA,5849,33.786577778,-116.464413889
FAA,5848,37.698888889,-122.089166667
FAA,5847,34.517472222,-118.600327778
FAA,5846,33.834327778,-118.262133333
FAA,5845,34.331111111,-119.604305556
FAA,5844,34.333055556,-119.561222222
FAA,5843,34.286666667,-119.589
FAA,5842,38.669152778,-121.314386111
FAA,5841,34.221497222,-118.627116667
FAA,5840,35.3333075,-120.734340278
FAA,5839,35.814966389,-120.743784722
FAA,5838,34.151519444,-118.697755556
FAA,5837,34.136527778,-118.714680556
FAA,5836,40.885125,-121.669419444
FAA,5835,40.8936,-121.651341667
FAA,5834,34.155297222,-118.3279
FAA,5833,38.252361111,-119.230194444
FAA,5832,38.355569444,-119.518788889
FAA,5831,32.958444444,-115.553083333
FAA,5830,33.603658333,-114.644561111
FAA,5829,33.604916667,-114.602277778
FAA,5828,37.365694444,-118.367416667
FAA,5827,37.200880556,-119.252927778
FAA,5826,34.246880556,-116.887902778
FAA,5825,39.962083333,-121.277472222
FAA,5824,34.675416667,-116.815333333
FAA,5823,34.875158333,-116.995972222
FAA,5822,34.892544444,-117.017802778
FAA,5821,33.930775,-116.942861111
FAA,5820,36.906583333,-119.128472222
FAA,5819,35.383222222,-119.020805556
FAA,5818,35.391305556,-119.006333333
FAA,5817,35.382416667,-118.969611111
FAA,5816,38.934083333,-121.053758333
FAA,5815,37.065555556,-119.484138889
FAA,5814,34.543222222,-117.264475
FAA,5813,38.084583333,-120.537972222
FAA,5812,33.795044444,-117.881011111
FAA,5811,33.851944444,-117.845316667
FAA,5810,33.859925,-117.850216667
FAA,5809,34.0835,-118.144163889
FAA,5808,34.081413889,-118.15
FAA,5807,34.438122222,-118.287758333
FAA,5806,34.548458333,-117.436330556
FAA,5805,34.48675,-118.115897222
FAA,5804,32.683622222,-114.635058333
FAA,5803,34.102413889,-110.960336111
FAA,5802,33.389207222,-112.860731389
FAA,5801,32.264538889,-109.837897222
FAA,5800,33.742886111,-112.768525
FAA,5799,35.974984167,-112.131279722
FAA,5798,32.241872222,-110.94645
FAA,5797,32.251630556,-110.879330556
FAA,5796,32.22825,-110.999386111
FAA,5795,32.178888889,-110.739722222
FAA,5794,32.0675,-110.851944444
FAA,5793,32.172021389,-110.947035278
FAA,5792,33.502777778,-112.785833333
FAA,5791,33.397952778,-113.215147222
FAA,5790,31.600555556,-110.068611111
FAA,5789,33.449764722,-112.229875833
FAA,5788,33.515041111,-112.255988611
FAA,5787,33.403378889,-111.9732
FAA,5786,33.413105556,-111.940961111
FAA,5785,33.441711389,-111.950143889
FAA,5784,33.753333333,-112.416388889
FAA,5783,36.191648056,-113.092426944
FAA,5782,33.65935,-112.373483333
FAA,5781,33.613927778,-112.272935
FAA,5780,33.602602778,-112.282702778
FAA,5779,31.551880556,-110.27165
FAA,5778,34.202772222,-110.018830556
FAA,5777,34.855555556,-111.823333333
FAA,5776,33.67,-111.922222222
FAA,5775,33.6245,-111.921333333
FAA,5774,33.625277778,-111.921944444
FAA,5773,33.488013889,-111.922391667
FAA,5772,33.632244444,-111.906611111
FAA,5771,33.625138889,-111.921722222
FAA,5770,32.82165,-109.735886111
FAA,5769,32.828888889,-109.565
FAA,5768,33.670881389,-111.162068333
FAA,5767,33.251388889,-111.518055556
FAA,5766,34.591852778,-112.330722222
FAA,5765,34.627246389,-112.309054167
FAA,5764,34.7082,-112.333633333
FAA,5763,32.663330556,-111.487258333
FAA,5762,33.475597778,-112.223765
FAA,5761,33.592541667,-111.978480278
FAA,5760,33.485320556,-112.074593333
FAA,5759,33.443655556,-111.963478333
FAA,5758,33.466777778,-112.07925
FAA,5757,33.406944444,-112.072222222
FAA,5756,33.479077778,-112.042291667
FAA,5755,33.525077778,-112.101713889
FAA,5754,33.442821111,-112.148762222
FAA,5753,33.471988333,-111.963756667
FAA,5752,33.845033333,-112.269883333
FAA,5751,33.456872222,-112.026683333
FAA,5750,33.425877778,-112.029869167
FAA,5749,33.568652222,-112.070983056
FAA,5748,33.665908333,-112.115316667
FAA,5747,33.577818611,-112.121263056
FAA,5746,33.450044167,-111.980145
FAA,5745,33.465043333,-112.060147778
FAA,5744,33.454722222,-111.983888889
FAA,5743,33.521431389,-112.019591944
FAA,5742,33.465043333,-112.057925556
FAA,5741,33.479027778,-112.256777778
FAA,5740,33.447544167,-111.991812222
FAA,5739,33.48125,-112.040138889
FAA,5738,33.639275,-111.996530556
FAA,5737,33.483376111,-112.070148333
FAA,5736,36.0480425,-113.858285556
FAA,5735,36.026098333,-113.828006111
FAA,5734,36.108316111,-113.213263333
FAA,5733,34.137036111,-114.284922222
FAA,5732,33.463240278,-111.728749722
FAA,5731,33.417444444,-111.836666667
FAA,5730,33.381666667,-111.827222222
FAA,5729,33.4472675,-111.846529722
FAA,5728,33.477222222,-111.731944444
FAA,5727,33.389525,-111.875755556
FAA,5726,33.411116667,-111.687019444
FAA,5725,33.027222222,-112.085277778
FAA,5724,32.520869444,-111.335794444
FAA,5723,34.51,-114.344166667
FAA,5722,34.481123056,-114.339121389
FAA,5721,31.807222222,-111.009444444
FAA,5720,33.461311111,-112.352761111
FAA,5719,33.5522675,-111.549023056
FAA,5718,33.553379722,-111.444854444
FAA,5717,33.582547222,-111.357351944
FAA,5716,33.590603056,-111.344295556
FAA,5715,33.608333333,-112.179597222
FAA,5714,33.372269722,-111.836528333
FAA,5713,33.287991667,-111.752119444
FAA,5712,33.314113889,-111.687380556
FAA,5711,35.2083,-111.643113889
FAA,5710,35.2236225,-111.583215833
FAA,5709,34.736986111,-112.029630556
FAA,5708,33.227551111,-111.853471667
FAA,5707,33.298119444,-111.873525
FAA,5706,33.802816944,-111.918480278
FAA,5705,33.981983056,-111.716533056
FAA,5704,33.818652778,-111.632638333
FAA,5703,34.608055556,-111.864722222
FAA,5702,35.111358333,-114.554291667
FAA,5701,34.063747222,-112.145811111
FAA,5700,31.417688889,-109.882466667
FAA,5699,36.410555556,-92.663333333
FAA,5698,35.220088611,-90.786501944
FAA,5697,33.610877778,-92.060066667
FAA,5696,36.074408333,-90.967363889
FAA,5695,35.083416667,-92.200322222
FAA,5694,35.434630556,-94.339944444
FAA,5693,33.427319444,-94.042327778
FAA,5692,34.517777778,-91.559722222
FAA,5691,36.181466389,-94.1371475
FAA,5690,36.161888833,-94.189098083
FAA,5689,36.189377778,-94.506755556
FAA,5688,35.252491667,-91.697375
FAA,5687,35.233452778,-91.729736111
FAA,5686,35.233418333,-91.787361111
FAA,5685,36.382752778,-91.811002778
FAA,5684,35.284141667,-93.150083333
FAA,5683,36.308447333,-94.184225361
FAA,5682,36.332966667,-94.132027778
FAA,5681,36.28925,-90.996319444
FAA,5680,34.187233333,-92.016819444
FAA,5679,36.389722222,-90.203777778
FAA,5678,36.050902222,-90.498161944
FAA,5677,35.700355556,-89.975643333
FAA,5676,34.813552778,-92.207372222
FAA,5675,35.609786111,-91.264452778
FAA,5674,33.948841667,-93.880225
FAA,5673,34.071219444,-93.686494444
FAA,5672,35.856185,-92.082928889
FAA,5671,36.334222222,-92.386222222
FAA,5670,36.341730556,-92.398908333
FAA,5669,35.167347222,-92.722180556
FAA,5668,33.610494444,-91.817702778
FAA,5667,33.617997222,-91.393036111
FAA,5666,34.358,-92.786063889
FAA,5665,33.273944444,-93.239763889
FAA,5664,36.255987694,-94.162142917
FAA,5663,34.750447222,-92.340686111
FAA,5662,34.749019444,-92.320133333
FAA,5661,34.7506475,-92.340707778
FAA,5660,34.657152778,-92.404338889
FAA,5659,34.747591944,-92.36682
FAA,5658,34.640883333,-92.30435
FAA,5657,34.739525,-92.392738889
FAA,5656,34.742916667,-92.293666667
FAA,5655,33.305333333,-91.289166667
FAA,5654,35.835944444,-90.701730556
FAA,5653,35.8076,-90.666466667
FAA,5652,36.135,-94.185277778
FAA,5651,34.46885,-93.065766667
FAA,5650,34.486144444,-93.036575
FAA,5649,33.64845,-93.585038889
FAA,5648,36.455277778,-93.719358333
FAA,5647,34.509824722,-90.626217778
FAA,5646,35.504888889,-91.997694444
FAA,5645,36.23646,-93.109343056
FAA,5644,36.409277778,-94.460055556
FAA,5643,35.35375,-94.352052778
FAA,5642,35.373158333,-94.419333333
FAA,5641,35.039063889,-90.777161111
FAA,5640,33.811263889,-92.424741667
FAA,5639,36.1082,-94.158766667
FAA,5638,36.079245833,-94.159092778
FAA,5637,36.400136111,-93.743677778
FAA,5636,33.213866667,-92.668338889
FAA,5635,33.214573889,-92.667934167
FAA,5634,34.278808333,-91.338627778
FAA,5633,34.047686111,-94.35375
FAA,5632,35.220918333,-93.152675
FAA,5631,35.054633333,-93.382988889
FAA,5630,33.141786111,-91.933463889
FAA,5629,35.085486111,-92.458311111
FAA,5628,35.057783333,-92.419119444
FAA,5627,35.559975,-92.4518
FAA,5626,35.461202778,-93.445355556
FAA,5625,33.576583222,-92.836197306
FAA,5624,35.943416667,-89.91775
FAA,5623,36.223961389,-93.578244444
FAA,5622,36.359241667,-93.550902778
FAA,5621,36.339011111,-94.190494444
FAA,5620,34.574244444,-92.586030556
FAA,5619,35.767119444,-91.635436111
FAA,5618,35.288696667,-91.358461667
FAA,5617,33.373038889,-85.396783333
FAA,5616,33.427111111,-85.493436111
FAA,5615,33.246533333,-86.469133333
FAA,5614,33.294444444,-85.480277778
FAA,5613,33.427258333,-86.340838889
FAA,5612,32.829530556,-85.168711111
FAA,5611,34.671713889,-87.632813889
FAA,5610,33.174055556,-87.557055556
FAA,5609,33.256711111,-87.450491667
FAA,5608,33.205951667,-87.527783333
FAA,5607,31.930707778,-87.737503889
FAA,5606,30.431111111,-88.179166667
FAA,5605,30.526583056,-88.098887778
FAA,5604,32.533452778,-85.911713889
FAA,5603,32.607533333,-85.094586111
FAA,5602,32.365277778,-85.811944444
FAA,5601,32.428669444,-87.057011111
FAA,5600,34.662597222,-86.046766667
FAA,5599,34.660286111,-86.049238889
FAA,5598,32.716836111,-87.749525
FAA,5597,33.157258333,-85.389116667
FAA,5596,30.346911111,-87.50575
FAA,5595,33.603836111,-86.302947222
FAA,5594,33.642483333,-87.197172222
FAA,5593,31.450916667,-85.632230556
FAA,5592,33.600448,-85.864283
FAA,5591,30.277777778,-87.543333333
FAA,5590,32.639166667,-85.402222222
FAA,5589,33.929722222,-86.494722222
FAA,5588,33.784866667,-86.050672222
FAA,5587,33.454822222,-87.36065
FAA,5586,34.747286111,-87.677772222
FAA,5585,33.677627778,-86.870344444
FAA,5584,34.484077778,-87.284875
FAA,5583,32.409163889,-86.256111111
FAA,5582,32.377863889,-86.295961111
FAA,5581,32.327527778,-86.276555556
FAA,5580,31.49885,-87.320836111
FAA,5579,30.708013889,-88.098511111
FAA,5578,30.679356944,-88.200003333
FAA,5577,31.273503611,-88.012500556
FAA,5576,30.407208333,-87.441813889
FAA,5575,34.99375,-87.341944444
FAA,5574,34.132261111,-85.795408333
FAA,5573,32.959230556,-86.519563889
FAA,5572,33.844005556,-87.236663889
FAA,5571,34.720996111,-86.580839167
FAA,5570,34.688424167,-86.588881389
FAA,5569,33.354722222,-86.855833333
FAA,5568,33.420277778,-86.669444444
FAA,5567,33.352780556,-86.787861111
FAA,5566,34.427222222,-86.915
FAA,5565,34.127194444,-87.990833333
FAA,5564,34.242369444,-87.592291667
FAA,5563,34.365172222,-86.422975
FAA,5562,31.049623056,-85.891602778
FAA,5561,34.008333333,-85.965277778
FAA,5560,31.231175,-85.649702778
FAA,5559,31.125175,-85.979105556
FAA,5558,31.464952778,-85.846336111
FAA,5557,31.482430556,-85.785063889
FAA,5556,31.316838333,-85.666601944
FAA,5555,31.408411111,-85.689244444
FAA,5554,31.358972222,-85.620544444
FAA,5553,31.393694444,-85.7515
FAA,5552,31.287652778,-86.130061111
FAA,5551,31.380186111,-85.580275
FAA,5550,31.360794444,-86.013730556
FAA,5549,31.388438889,-85.972425
FAA,5548,31.816686111,-85.651816667
FAA,5547,31.413977778,-85.45985
FAA,5546,31.093611111,-85.787944444
FAA,5545,31.153538889,-85.733680556
FAA,5544,31.269875,-86.040938889
FAA,5543,31.338813889,-86.091747222
FAA,5542,31.225708333,-85.561594444
FAA,5541,31.355833333,-85.751166667
FAA,5540,31.355734167,-85.651863056
FAA,5539,31.362669444,-85.849383333
FAA,5538,34.442202778,-85.755819444
FAA,5537,32.601313889,-87.783505556
FAA,5536,30.426669444,-87.685113889
FAA,5535,34.793802778,-87.683280556
FAA,5534,31.000911111,-86.313655556
FAA,5533,34.768919444,-85.696205556
FAA,5532,33.709166667,-87.823611111
FAA,5531,31.4301,-86.940216667
FAA,5530,30.31545,-87.572377778
FAA,5529,31.218055556,-85.367222222
FAA,5528,31.237366667,-85.454783333
FAA,5527,32.505555556,-87.836388889
FAA,5526,34.592097222,-86.972125
FAA,5525,30.654636111,-87.854252778
FAA,5524,34.373,-87.0805
